OrtsID;Ortsname;GebietsID
24179;"Descartes";"21"
24180;"St. Germain sur Vienne";"21"
24181;"Vierzon";"21"
24467;"Domme";"21"
24535;"Chaumont-sur-Tharonne";"21"
24832;"Wingen";"21"
24833;"Hinsbourg Saverne";"21"
24841;"Monteton";"21"
24842;"Tombeboef";"21"
24843;"Cuzorn";"21"
24844;"Monclar d'Agenais";"21"
24951;"Vosne-Romanee";"21"
25687;"Vesdun";"21"
25688;"Puy-en-Velay";"21"
25716;"Jossigny";"21"
25717;"Le Blanc-Mesnil";"21"
25718;"La Chaussee Saint Victor";"21"
25960;"Meaux";"21"
26641;"Nontron";"21"
26812;"Villeneuve-d´Ascq";"21"
27464;"Marigny-Marmande";"21"
27465;"Argenton-sur-Creuse";"21"
27933;"Thionville";"21"
28491;"Quarre les Tombes";"21"
28707;"Lagny";"21"
28919;"Conflans-sur-Anille";"21"
29039;"Pont de Pany";"21"
29040;"Saint-Agnant-Pres-Crocq";"21"
29041;"Lepinas";"21"
29042;"Cressat";"21"
29043;"St.-Georges-Nigremont";"21"
29044;"Saint Domet";"21"
29045;"Anzeme";"21"
29046;"Chatelus-Malvaleix";"21"
29047;"Magnat L'etrange";"21"
29048;"Saint Bard";"21"
29049;"Pionnat";"21"
29050;"Saint-Julien-Le-Pelerin";"21"
29051;"Sardent";"21"
29052;"Meyrignac-L'eglise";"21"
29053;"Chamborand";"21"
29054;"Liginiac";"21"
29055;"Benayes";"21"
29056;"Saint-Sulpice-Les-Feuilles";"21"
29057;"Turenne";"21"
29058;"Saint-Amand-De-Coly";"21"
29134;"Marcenay-le-Lac";"21"
29135;"Grignon";"21"
29136;"Buffon";"21"
29137;"Bussy-Rabutin";"21"
29138;"Aisey-sur-Seine";"21"
29160;"Nages - Laouzas Lac de Laouzas";"21"
29173;"Chateau-Thierry";"21"
29178;"Beze";"21"
29179;"Jours-les-Baigneux";"21"
29180;"Le Vernay";"21"
29181;"La Roche-en-Brenil";"21"
29182;"Chatellenot";"21"
29183;"La Rochette";"21"
29184;"Bligny-le-Sec";"21"
29185;"Laperriere-sur-Saone";"21"
29186;"Clavoillon";"21"
29187;"Oigny-sur-Seine";"21"
29188;"Echalot";"21"
29189;"Missery";"21"
29190;"Montberthault";"21"
29191;"Painblanc";"21"
29192;"Salives";"21"
29194;"Lamargelle-aux-Bois";"21"
29195;"La Chapelle-St-Sauveur";"21"
29196;"Lys";"21"
29197;"Eringes";"21"
29198;"Piepape";"21"
29200;"Dardenay";"21"
29202;"Heuilley-sur-Saone";"21"
29203;"Chiddes";"21"
29204;"Cusey";"21"
29370;"Plailly";"21"
29452;"Pouligny-Notre-Dame";"21"
29490;"Paray le Monial";"21"
29741;"Brossac";"21"
29748;"Nerac";"21"
29749;"Lissieu";"21"
29750;"St Pierre sur Doux";"21"
29779;"Scey-sur-Saone";"21"
29781;"Corbigny";"21"
29782;"Joigny";"21"
29783;"Cappy";"21"
29784;"Pont-à-Bar";"21"
29789;"Branges";"21"
29790;"Chatillon-sur-Loire";"21"
29791;"Chatel-Censoir";"21"
29792;"Laroche-Migennes";"21"
29794;"Jarnac";"21"
29795;"Mas d'Agenais";"21"
29797;"Messac";"21"
29798;"Decize";"21"
29799;"Tannay";"21"
29800;"Fontenoy-le-Chateau";"21"
29802;"Saint-Jean-de-Losne";"21"
29803;"Douelle";"21"
29843;"Corcieux";"21"
30267;"Longeau";"21"
30283;"Saint-Jean-d'Aulps";"21"
30322;"Piegon";"21"
30369;"La Salvetat-sur-Agout";"21"
30374;"Proisy";"21"
30375;"Saint Prix";"21"
30377;"Jaligny-sur-Besbre";"21"
30378;"Peipin";"21"
30380;"Agnieres-en-Devoluy";"21"
30383;"Buissard";"21"
30393;"La Souche";"21"
30397;"La Roche";"21"
30398;"Matton-et-Clemency";"21"
30399;"Nouart";"21"
30405;"Bligny (Aube)";"21"
30406;"Laubressel";"21"
30407;"Argancon";"21"
30408;"Ginestas";"21"
30409;"Talairan";"21"
30456;"Saint-Hilaire-en-Lignieres";"21"
30457;"Beynat";"21"
30459;"Marcouyeux (Le Jardin)";"21"
30460;"Larche";"21"
30461;"Lissac-sur-Couze";"21"
30495;"Puymaurin";"21"
30540;"Vallieres Les Grandes";"21"
30543;"Vergongheon";"21"
30544;"Le Brignon";"21"
30545;"Saint Jean Lachalm";"21"
30546;"Epieds-en-Beauce";"21"
30547;"Douchy";"21"
30548;"Cerdon";"21"
30566;"Anrosey";"21"
30578;"Morlet";"21"
30579;"St. Hilaire-en-Morvan";"21"
30580;"Mhere";"21"
30581;"Tazilly";"21"
30582;"Le Cerney";"21"
30583;"Creule-Montaron";"21"
30584;"Jailly St. Saulge";"21"
30585;"Arbourse";"21"
30586;"Fretoy";"21"
30606;"Thil-sur-Arroux";"21"
30719;"Roussac";"21"
30720;"Peyrilhac";"21"
30724;"Pontaubert";"21"
30725;"Sacy";"21"
30726;"Chatel Gerard";"21"
30727;"Pisy";"21"
30728;"Dissangis";"21"
30730;"Chaumot";"21"
30968;"Massy";"21"
30970;"Illkirch";"21"
31080;"Mignaloux Beauvoir";"21"
31195;"Chasteaux";"21"
31200;"Chauzon";"21"
31201;"Germont";"21"
31214;"Saint Preuil";"21"
31221;"Leguillac-de-l'Auche";"21"
31222;"Vitrac";"21"
31236;"Lorris";"21"
31243;"Magny Lormes";"21"
31244;"Cheriennes";"21"
31257;"Eymoutiers";"21"
31260;"St. Fargeau";"21"
31351;"Saint-Saud-Lacoussiere";"21"
31354;"Hannapes";"21"
31361;"Lagarrigue";"21"
31364;"Badonviller";"21"
31365;"Moussy";"21"
32334;"Saint-Fort-sur-Gironde";"21"
32347;"Concremiers";"21"
32351;"Maux";"21"
32352;"Eppe-Sauvage";"21"
32355;"Villeneuve-sur-Yonne";"21"
32413;"Saint-Laurent-la-Vallée";"21"
32920;"La Châtre";"21"
32927;"Igé (Saone-et-Loire)";"21"
32929;"La Jaille-Yvon";"21"
32933;"La Chapelle-Saint-Luc";"21"
32935;"La Roche-l'Abeille";"21"
32937;"Lascabanes";"21"
32952;"Le Subdray";"21"
32957;"Lesquin";"21"
32958;"Levernois";"21"
32965;"Maizières-lès-Metz";"21"
32969;"Marsannay-la-Côte";"21"
32971;"Maulévrier";"21"
32974;"Mérignac";"21"
32994;"Nevers";"21"
32996;"Nieul";"21"
32997;"Niort";"21"
32999;"Noizay";"21"
33001;"Onzain";"21"
33017;"Rochecorbon";"21"
33021;"Romorantin-Lanthenay";"21"
33023;"Rouilly-Sacey";"21"
33024;"Saint-Albain";"21"
33026;"Saint-Amand-Montrond";"21"
33027;"Saint-Avertin";"21"
33029;"Saint-Bonnet-le-Froid";"21"
33036;"Saint-Laurent-Nouan";"21"
33048;"Saint-Père";"21"
33050;"Saint-Saturnin";"21"
33051;"Saint-Sauveur-de-Landemont";"21"
33053;"Saran";"21"
33058;"Sennecey-le-Grand";"21"
33059;"Sens";"21"
33073;"Ussac";"21"
33081;"La Ville-aux-Clercs";"21"
33099;"Ygrande";"21"
33119;"Mornac sur Seudre";"21"
33192;"Mano";"21"
33195;"Saubrigues";"21"
33247;"Came";"21"
33268;"Villefranche du Périgord";"21"
33271;"Lamastre";"21"
34817;"Langeais";"21"
34818;"Les Eyzies-de-Tayac-Sireuil";"21"
34828;"Villandry";"21"
34979;"Chambolle-Musigny";"21"
35068;"Levignac";"21"
35162;"Troche";"21"
35170;"Chaleix";"21"
35227;"Dun Les Places";"21"
35228;"Thianges";"21"
35230;"Ozolles";"21"
35707;"Solaize";"21"
36602;"Montbard";"21"
36832;"Chitry Les Mines";"21"
36941;"Saint Junien";"21"
37262;"Buzet-sur-Baise";"21"
37263;"Venarey-les-Laumes";"21"
37264;"Port-sur-Saône";"21"
37265;"Rogny-les-Sept-Ecluses";"21"
37266;"Plagny";"21"
37267;"Brienon";"21"
37268;"Sucé-sur-Erdre";"21"
37293;"Charbonnat";"21"
37294;"Salornay-sur-Guye";"21"
37298;"Saint Priest d'Evaux";"21"
37299;"Saint Georges la Pouge";"21"
37300;"Prayssas";"21"
37535;"Bercheres-les-Pierres";"21"
37536;"Brinon-Sur-Sauldre";"21"
37538;"Cloyes-Sur-Le-Loir";"21"
37539;"Cande-Sur-Beuvron";"21"
37550;"Le Vigeant";"21"
37556;"Poisson";"21"
37558;"Roullet-St-Estèphe";"21"
37642;"Muides-sur-Loire";"21"
37653;"Trogues";"21"
37660;"Burgund";"21"
37661;"Neufchatel-Hardelot";"21"
37663;"St. Bonnet-de-Joux";"21"
37668;"Marmeaux";"21"
1876;"Serrekunda";"23"
1877;"Kotu";"23"
1878;"Bakau";"23"
1937;"Banjul";"23"
1943;"Kololi Beach";"23"
1944;"Cape St. Mary";"23"
1945;"Kerr Sering Njagga";"23"
2629;"Cape Point";"23"
2630;"Ngala Lodge";"23"
4300;"Tanji";"23"
4301;"Kerr Sering";"23"
7041;"Gambia";"23"
14855;"Kanilai";"23"
22837;"Fajara";"23"
27239;"Bijilo";"23"
27415;"Brufut Heights";"23"
28017;"Janjangbureh";"23"
32949;"Sanyang";"23"
32951;"Kartung";"23"
96;"Grenada";"24"
1157;"Carriacou";"24"
1754;"L'Anse aux Epines";"24"
1755;"Grand Anse";"24"
1756;"Tamarind Bay";"24"
1757;"Südosten";"24"
2087;"Insel Bequia";"24"
3630;"Palm Island";"24"
4224;"Petit Cabrits Beach";"24"
4637;"Pink Gin Beach";"24"
4638;"Mt. Hartman";"24"
4639;"Morne Rouge Bay";"24"
6287;"St. Georges";"24"
7988;"Point Salinas";"24"
11004;"Südwestküste";"24"
15857;"St. Vincent";"24"
16713;"Südküste";"24"
16715;"True Blue";"24"
18971;"Pomme Rose";"24"
20132;"St. Davids";"24"
22840;"Crochu";"24"
22852;"Bogels";"24"
23991;"Magazin Beach";"24"
97;"Ägina";"25"
125;"Skala Fourkas";"25"
182;"Alikarnassos";"25"
213;"Karteros";"25"
2081;"Agia Marina";"25"
6428;"Perdika";"25"
7042;"Vaia";"25"
24367;"Iraklion";"25"
282;"Alonissos";"26"
6230;"Patitiri";"26"
27161;"Agios Dimitrios";"26"
31711;"Votsi";"26"
35084;"Kalamakia";"26"
6199;"Katapola";"27"
6200;"Tholaria";"27"
7043;"Aegiali";"27"
6204;"Gavrion";"28"
6224;"Batsi";"28"
99;"Athen";"30"
103;"Lagonissi";"30"
105;"Marathon";"30"
107;"Vravrona";"30"
2122;"Nea Makri";"30"
2359;"Vouliagmeni";"30"
5565;"Anavissos";"30"
6218;"Voula";"30"
11963;"Piräus";"30"
14203;"Lavrion";"30"
17515;"Mati";"30"
23501;"Kap Sounion";"30"
24738;"Glyfada";"30"
25375;"Ambelakia";"30"
31297;"Kinetta";"30"
33242;"Vari";"30"
37008;"Kifissia";"30"
108;"Afitos (Athitos)";"31"
113;"Gerakini";"31"
114;"Kallithea";"31"
115;"Kassandra";"31"
117;"Kriopigi";"31"
119;"Metamorfosis";"31"
120;"Polichrono";"31"
121;"Possidi";"31"
123;"Psakoudia";"31"
124;"Sithonia";"31"
1942;"Thessaloniki";"31"
2080;"Insel Amouliani";"31"
2094;"Pefkochori";"31"
2099;"Nea Fokea";"31"
2101;"Vatopedi";"31"
2104;"Chanioti";"31"
2143;"Nea Kallikrateia";"31"
2144;"Neos Marmaras";"31"
2145;"Nikiti";"31"
2667;"Fourka";"31"
2668;"Ouranoupolis";"31"
2734;"Sani";"31"
5337;"Paliouri";"31"
5338;"Porto Carras";"31"
5681;"Kalandra";"31"
6209;"Elia";"31"
7045;"Trikorfo";"31"
8847;"Vourvourou";"31"
9326;"Sarti";"31"
10388;"Nea Potidea";"31"
11018;"Siviri";"31"
11067;"Chalkidiki";"31"
11958;"Ierissos";"31"
14689;"Parthenonas";"31"
17166;"Nea Moudania";"31"
22858;"Agia Paraskevi";"31"
23973;"Toroni";"31"
23974;"Porto Koufo";"31"
24705;"Pyrgadikia";"31"
24878;"Ano Stavros";"31"
25001;"Agios Nikolaos";"31"
25003;"Dionisiou Beach";"31"
27497;"Aghia Triada";"31"
35711;"Aspróvalta";"31"
35715;"Plagiari";"31"
248;"Chios Stadt";"32"
6234;"Volissos";"32"
6235;"Mesta";"32"
6236;"Karfas";"32"
6237;"Megas Limionas";"32"
6440;"Thymianá";"32"
9058;"Agia Ermioni";"32"
11054;"Flatsia";"32"
11207;"Lilikas";"32"
14821;"Vrontados";"32"
17518;"Katarraktis";"32"
24975;"Emporio";"32"
29567;"Kambos";"32"
37355;"Avgonima";"32"
110;"Ammoudia";"33"
112;"Epirus";"33"
127;"Anthousa";"33"
129;"Kanali";"33"
130;"Parga";"33"
131;"Perdika";"33"
132;"Preveza";"33"
133;"Sivota";"33"
134;"Vrachos";"33"
2351;"Papingo";"33"
6188;"Elati";"33"
6403;"Lygia";"33"
14818;"Glyki";"33"
23029;"Riza";"33"
23030;"Margariti";"33"
23090;"Lychnos";"33"
24622;"Plataria";"33"
29454;"Valtos-Strand";"33"
29459;"Dilofo";"33"
32171;"Ioannina";"33"
35033;"Metsovo";"33"
37279;"Ano Pediná";"33"
37341;"Loutsa";"33"
6409;"Eretria";"34"
11169;"Edipsos";"34"
14664;"Gregolimano";"34"
17855;"Nea Styra";"34"
22847;"Amarynthos";"34"
31075;"Khalkis";"34"
2677;"Folegandros";"35"
104;"Loutraki";"36"
135;"Kokoni";"36"
136;"Loutra Elenis";"36"
2361;"Vrachati";"36"
5388;"Istmia";"36"
11142;"Delphi";"36"
23039;"Xylokastro";"36"
25944;"Trizonia";"36"
30891;"Itea";"36"
137;"Hydra-Stadt";"37"
5382;"Armenistis";"38"
7050;"Therma";"38"
10386;"Gialiskari";"38"
17465;"Agios Kirykos";"38"
234;"Ios";"39"
6196;"Mylopotas";"39"
26180;"Yialos";"39"
30900;"Chora";"39"
35090;"Port Area";"39"
35091;"Ormos";"39"
139;"Elies";"41"
140;"Masouri";"41"
2126;"Plati Gialos";"41"
2391;"Myrties";"41"
6231;"Panormos";"41"
29753;"Kantouni";"41"
37374;"Kalymnos";"41"
141;"Amopi-Bucht";"42"
142;"Finiki";"42"
143;"Kira Panagia";"42"
144;"Lefkos";"42"
145;"Pigadia";"42"
2139;"Arkasa";"42"
5380;"Afiartis-Bucht";"42"
7053;"Diafani";"42"
11037;"Volada";"42"
23131;"Fokia";"42"
24880;"Aperi";"42"
28705;"Pine Tree";"42"
146;"Argostoli";"43"
147;"Karavados";"43"
148;"Lakithra";"43"
149;"Lixouri";"43"
150;"Lourdata";"43"
152;"Sami";"43"
153;"Spartia";"43"
2353;"Skala";"43"
2354;"Tzamarelata";"43"
7054;"Fiskardo";"43"
10395;"Pessada";"43"
11031;"Kounopetra";"43"
16457;"Xi Katogis";"43"
16458;"Kefalonia";"43"
17514;"Svoronata";"43"
23092;"Lourdas";"43"
26176;"Lassi";"43"
26178;"Fanari";"43"
26288;"Keramies";"43"
27163;"Poros";"43"
29623;"Sarlata";"43"
29766;"Agios Ioannis";"43"
31310;"Trapezaki";"43"
36531;"Minies";"43"
36532;"Myrtos Bay";"43"
37423;"Platis Gialos";"43"
37880;"Katelios";"43"
154;"Acharavi";"44"
155;"Agios Georgios";"44"
157;"Astrakeri";"44"
158;"Barbati";"44"
159;"Benitses";"44"
160;"Dassia";"44"
161;"Ermones";"44"
162;"Glyfada";"44"
163;"Gouvia";"44"
164;"Ypsos";"44"
167;"Kontokali";"44"
168;"Korfu-Stadt";"44"
169;"Messonghi";"44"
171;"Moraitika";"44"
172;"Nissaki";"44"
173;"Paleokastritsa";"44"
174;"Paramonas";"44"
175;"Perama";"44"
176;"Pyrgi";"44"
177;"Roda";"44"
178;"Agios Georgios Pagon";"44"
179;"Vitalades";"44"
180;"Gialiskari-Strand";"44"
2082;"Kanoni";"44"
2091;"Kassiopi";"44"
2098;"Alykes-Strand";"44"
2124;"Liapades";"44"
2138;"Gastouri";"44"
2141;"Agios Gordis";"44"
2266;"Karoussades";"44"
2352;"Doukades";"44"
3058;"Pelekas";"44"
5288;"Agios Ioannis Peristeron";"44"
5385;"Kommeno";"44"
6189;"Boukari";"44"
6267;"Gimari";"44"
6394;"Kalami";"44"
7055;"Apraos";"44"
7056;"Garitsa";"44"
7058;"Sidari";"44"
7059;"Spartylas";"44"
7061;"Vassilatika";"44"
9043;"Peroulades";"44"
9127;"Ano Garouna";"44"
11050;"Temploni";"44"
11125;"Korfu";"44"
14659;"Almiros";"44"
14669;"Lefkimmi";"44"
14690;"Dafnila";"44"
14769;"Ionische Inseln";"44"
14813;"Giannades";"44"
14932;"Kato Korakiana";"44"
17747;"Petriti";"44"
22850;"Agios Spyridon";"44"
23091;"Marathias";"44"
23590;"Agios Petros";"44"
24009;"Agios Nikolaos";"44"
24623;"Potami";"44"
24624;"Chalikounas";"44"
24876;"Agios Matheos";"44"
24882;"Argyrades";"44"
24968;"Agios Marcos";"44"
25005;"Agia Pelagia";"44"
25006;"Arillas";"44"
26081;"Anemomilos";"44"
26431;"Agios Stefanos";"44"
26449;"Sgombou";"44"
27283;"Kavos";"44"
28750;"Yaliscari";"44"
29509;"Maltas-Perivoli";"44"
35716;"San George";"44"
36861;"Mesogi";"44"
37351;"Sokraki";"44"
37625;"Avliotes";"44"
181;"Agios Fokas";"45"
183;"Kardamena";"45"
184;"Kos-Stadt";"45"
185;"Lambi";"45"
186;"Marmari";"45"
187;"Mastichari";"45"
188;"Psalidi";"45"
189;"Tigaki";"45"
7062;"Kefalos";"45"
25999;"Nea Alikarnassos";"45"
29349;"Kos";"45"
29807;"Leros";"45"
37337;"Kalymnos";"45"
190;"Agia Galini";"46"
191;"Agia Marina";"46"
192;"Agia Pelagia";"46"
194;"Agios Nikolaos";"46"
195;"Halbinsel Akrotiri";"46"
196;"Amoudara";"46"
197;"Analypsi";"46"
198;"Anissaras";"46"
199;"Bali";"46"
200;"Chania";"46"
201;"Chersonissos";"46"
202;"Chora Sfakion";"46"
203;"Elounda";"46"
204;"Frangokastelo";"46"
205;"Georgioupolis";"46"
207;"Gournes";"46"
208;"Gouves";"46"
209;"Heraklion";"46"
210;"Ierapetra";"46"
211;"Istro";"46"
215;"Chani Kokini";"46"
216;"Kolymbari";"46"
217;"Koutouloufari";"46"
218;"Lendas";"46"
220;"Maleme";"46"
221;"Malia";"46"
222;"Matala";"46"
224;"Paleochora";"46"
225;"Panormos";"46"
226;"Piskopiano";"46"
227;"Plakias";"46"
228;"Platanes";"46"
229;"Rethymnon";"46"
230;"Sissi";"46"
231;"Stalis";"46"
2084;"Amnissos";"46"
2085;"Fodele";"46"
2262;"Krousonas";"46"
2263;"Zaros";"46"
2393;"Rodakino";"46"
2394;"Falassarna";"46"
2396;"Sivas";"46"
2397;"Koutsounari";"46"
2533;"Kissamos";"46"
2714;"Mochlos";"46"
5377;"Tavronitis";"46"
6206;"Arolithos";"46"
6250;"Milia bei Vlatos";"46"
6393;"Vamos";"46"
7064;"Episkopi";"46"
7065;"Kalamaki";"46"
7066;"Kalo Chorio";"46"
7067;"Kalyves";"46"
7068;"Kato Stalos";"46"
7069;"Sitia";"46"
7070;"Stavros";"46"
7395;"Almyrida";"46"
7409;"Gramvousa";"46"
7410;"Perama";"46"
8842;"Kreta";"46"
9069;"Asteri";"46"
9070;"Plaka";"46"
9119;"Avdou";"46"
9120;"Keratokambos";"46"
9271;"Maroulas";"46"
9272;"Astiraki";"46"
9286;"Milatos";"46"
9345;"Daratsos";"46"
9756;"Spilia";"46"
10376;"Archanes";"46"
11016;"Mavrikiano";"46"
11019;"Petrokefalo";"46"
11020;"Agios Syllas";"46"
11022;"Melidoni";"46"
11024;"Kastri";"46"
11025;"Archaia Eleftherna";"46"
11026;"Kato Tripodo";"46"
11027;"Prinos";"46"
11028;"Rousospiti";"46"
11039;"Gavalochori";"46"
11040;"Philippos";"46"
11041;"Argyroupoli";"46"
11043;"Atsipopoulo";"46"
11044;"Prines";"46"
11045;"Adele";"46"
11047;"Loutra";"46"
11098;"Platanias";"46"
11099;"Kamisiana";"46"
11103;"Gerani";"46"
11105;"Kokkini";"46"
11122;"Koutsouras";"46"
11138;"Douliana";"46"
11218;"Assomatos";"46"
11219;"Triopetra-Strand";"46"
11220;"Rapaniana";"46"
11221;"Kondomari";"46"
11222;"Kato Galatas";"46"
11223;"Megala Chorafia";"46"
11224;"Sfakaki";"46"
11225;"Skaleta";"46"
11226;"Axos";"46"
11227;"Sarchos";"46"
11228;"Pano Chersonissos";"46"
11230;"Palekastro";"46"
14046;"Smari";"46"
14249;"Kato Daratsos";"46"
14822;"Ano Vouves";"46"
14856;"Stavromenos";"46"
17521;"Tsoutsouros";"46"
18150;"Makrigialos";"46"
20211;"Kamilari";"46"
22894;"Katalagari";"46"
23031;"Kato Zakros";"46"
23556;"Agios Konstandinos";"46"
23916;"Askyfos";"46"
23917;"Armeni";"46"
24012;"Exopoli";"46"
24014;"Achlia";"46"
24015;"Kerames";"46"
24016;"Kavros";"46"
24017;"Souda";"46"
24018;"Chorafakia";"46"
24570;"Choudetsi";"46"
24630;"Tersanas";"46"
24631;"Cherethiana";"46"
24632;"Katsikia";"46"
24634;"Ferma";"46"
24636;"Agia Triada";"46"
24883;"Malaxa";"46"
24884;"Tsivaras";"46"
24885;"Nochia";"46"
24886;"Kalydonia";"46"
24887;"Monopari";"46"
25383;"Chromonastiri";"46"
25946;"Vrisses";"46"
26289;"Agios Georgios";"46"
26804;"Adelianos Kambos";"46"
27280;"Kokkino Chorio";"46"
27498;"Kerasia";"46"
27694;"Drosia";"46"
28714;"Vrouchas";"46"
28716;"Akoumia";"46"
28751;"Sasalos";"46"
28860;"Pirgos Psilonerou";"46"
28861;"Vafes/Vrisses";"46"
28862;"Paleloni/Vamos";"46"
28863;"Kolimbari";"46"
28865;"Xirokambi";"46"
28866;"Polemarchi Voukolies";"46"
28867;"Roussospiti";"46"
28868;"Tilissos";"46"
29272;"Listaros";"46"
30901;"Kournas";"46"
31306;"Anos Asites";"46"
36330;"Kokkinos Pirgos";"46"
37281;"Dytiko";"46"
37282;"Stalída";"46"
37321;"Agios Mamas";"46"
37333;"Mikra Anogia";"46"
37334;"Giannouli";"46"
37575;"Manoliopoulo";"46"
37576;"Roumeli";"46"
37577;"Ageliana";"46"
37609;"Vlacheronitissa";"46"
37610;"Chrisoskalitissa";"46"
37611;"Drapanias";"46"
37612;"Darmarochori";"46"
37613;"Marathokefala";"46"
37614;"Pano Stalos";"46"
37615;"Aptera";"46"
37616;"Choumeri";"46"
37617;"Pigi";"46"
37618;"Kefalas";"46"
37619;"Damavolou";"46"
37620;"Charkia";"46"
37621;"Mixorouma";"46"
37622;"Kalonyktis";"46"
37623;"Tylissos";"46"
37624;"Achlada";"46"
37936;"Chrissi Akti";"46"
241;"Agios Nikitas";"47"
242;"Lygia";"47"
243;"Vasilikí";"47"
7071;"Nidri";"47"
9042;"Spanochori";"47"
11147;"Agios-Ioannis-Strand";"47"
14819;"Nikiana";"47"
24626;"Kavallos";"47"
25381;"Perigiali";"47"
29254;"Katouna";"47"
29531;"Meganissi";"47"
29620;"Lefkada / Lefkas";"47"
37529;"Zagoria";"47"
245;"Agia Marina";"48"
246;"Alinda";"48"
2679;"Krithoni";"48"
6182;"Vromolithos";"48"
7072;"Lakki";"48"
250;"Lesbos";"49"
2619;"Skala Kallonis";"49"
2620;"Agios Isidoros";"49"
2621;"Eftalou";"49"
2622;"Molyvos";"49"
2623;"Petra";"49"
2673;"Vatera";"49"
2674;"Skala Sykamias";"49"
2675;"Pigadakia";"49"
6233;"Anaxos";"49"
7073;"Pyrgi Thermis";"49"
8948;"Evriaki";"49"
9055;"Agios Ermogenis";"49"
10480;"Messotopos";"49"
10482;"Kalloni";"49"
11202;"Skala Eresou";"49"
14861;"Vafios";"49"
23094;"Plomari";"49"
24026;"Tavari";"49"
24365;"Polichnitos";"49"
26000;"Vigla";"49"
29408;"Mytilene";"49"
31311;"Varia";"49"
35081;"Ghera";"49"
247;"Lipsi";"50"
235;"Mykonos";"51"
2125;"Kalafati";"51"
2127;"Paradise-Strand";"51"
2128;"Paranga-Strand";"51"
2383;"Mykonos Stadt";"51"
2384;"Tourlos";"51"
2385;"Ornos";"51"
2386;"Agios Ioannis";"51"
2387;"Platys-Gialos-Strand";"51"
2388;"Psarou";"51"
5386;"Elia-Strand";"51"
6418;"Panormos";"51"
7075;"Kalo-Livadi-Strand";"51"
8728;"Glastros";"51"
10536;"Agrari-Strand";"51"
11111;"Choulakia-Bucht";"51"
11231;"Insel Delos";"51"
14862;"Megali-Ammos-Strand";"51"
23630;"Ano Mera";"51"
24706;"Agios Stefanos";"51"
35080;"Despotika";"51"
35087;"Vrissi";"51"
36525;"Kalafatis";"51"
2377;"Mikri Vigla";"52"
2379;"Agios Prokopios";"52"
2380;"Agia Anna";"52"
2382;"Naxos Stadt";"52"
9051;"Angidia";"52"
10400;"Agios Georgios";"52"
10401;"Plaka";"52"
11175;"Stelida";"52"
23093;"Kastraki";"52"
24707;"Orkos-Strand";"52"
6183;"Mandraki";"53"
11213;"Pali";"53"
2372;"Pounda";"54"
2373;"Parikia";"54"
2374;"Lefkes";"54"
2375;"Naoussa";"54"
2376;"Dryos";"54"
7063;"Chryssi-Akti-Strand";"54"
7429;"Alyki";"54"
10520;"Antiparos";"54"
17516;"Piso Livadi";"54"
17517;"Glyfades-Strand";"54"
23924;"Livadia";"54"
23928;"Nea-Chryssi-Akti-Strand";"54"
26181;"Logaras";"54"
28689;"New Golden Beach";"54"
29619;"Paros";"54"
30898;"Parasporos";"54"
30899;"Krios";"54"
35710;"Agia Irini";"54"
252;"Kambos";"55"
253;"Skala";"55"
11212;"Grikos";"55"
102;"Kyllini";"56"
106;"Kato Achaia";"56"
254;"Arkoudi";"56"
255;"Gythion";"56"
256;"Kalamata";"56"
257;"Kalogria";"56"
258;"Kardamyli";"56"
259;"Koroni";"56"
260;"Longa";"56"
261;"Loutra Kyllinis";"56"
262;"Methoni";"56"
263;"Neo Itylo";"56"
264;"Petalidi";"56"
265;"Pylos";"56"
266;"Stoupa";"56"
2092;"Metochi";"56"
2355;"Lakopetra";"56"
2356;"Kalo Nero";"56"
2357;"Gialova";"56"
2358;"Chrani";"56"
2535;"Vartholomio";"56"
3283;"Kastro";"56"
6214;"Mavrovouni";"56"
6405;"Finikoundas";"56"
6406;"Stavri";"56"
6407;"Tolon";"56"
6437;"Epidauros";"56"
6439;"Korfos";"56"
7079;"Patras";"56"
7080;"Skafidia";"56"
8849;"Araxos";"56"
8850;"Niforeika";"56"
8877;"Peloponnes";"56"
8880;"Olympia";"56"
9045;"Asini";"56"
10396;"Myrsini";"56"
10532;"Kilada";"56"
10533;"Porto Cheli";"56"
11029;"Kamaria";"56"
11030;"Megali Mandinia";"56"
11148;"Petrochori";"56"
11168;"Nafplio (Nauplion)";"56"
11206;"Limeni";"56"
14930;"Gargaliani";"56"
16770;"Kosta";"56"
17109;"Kombi";"56"
17611;"Tripoli";"56"
17740;"Marathoupoli";"56"
21410;"Ancient Olympia";"56"
23035;"Areopoli";"56"
23037;"Pyrgos";"56"
23038;"Dimitsana";"56"
24019;"Demonia";"56"
24020;"Archangelos";"56"
24021;"Kandia";"56"
24022;"Paralio Astros";"56"
24023;"Langouvardos";"56"
24025;"Sambatiki";"56"
24100;"Sparti";"56"
24603;"Katakali";"56"
24604;"Kondili";"56"
24605;"Xeropigado";"56"
24606;"Monemvasia";"56"
24607;"Paleochora";"56"
24608;"Mikra Mandinia";"56"
24609;"Kalamaki";"56"
24612;"Agios Andreas";"56"
24613;"Peroulia";"56"
24614;"Agia Triada";"56"
24615;"Gargarou-Strand";"56"
24616;"Vasilitsi";"56"
24617;"Agrilos";"56"
24618;"Kakovatos";"56"
24619;"Agios Ilias";"56"
24620;"Myrtia";"56"
24621;"Douneika";"56"
